Ссылки;Код каспи;Код 1C;Наименование;Бренд;Поставщик
https://kaspi.kz/shop/p/bosch-isio-3-0600833100-29200017/?c=710000000;29200017;00000032637;Bosch Isio 3 0600833100;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-easypump-0603947000-101866628/?c=710000000;101866628;00000071961;Bosch EasyPump 0603947000;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-pkk611bb2e-105495600/?c=710000000;105495600;УТ-00016022;Bosch PKK611BB2E;Bosch;Компания Эврика ТОО
https://kaspi.kz/shop/p/bosch-drel--shurupovert-gsr-185-li-06019k3005-1-akb-4a-zu-sumka--106463620/?c=710000000;106463620;00000073887;Bosch дрель-шуруповерт GSR 185-LI 06019K3005 1 акб 4А + ЗУ (сумка);Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-bgs7pet-krasnyi-100824462/?c=710000000;100824462;УТ-00003099;Bosch BGS7PET красный;Bosch;Компания Эврика ТОО
https://kaspi.kz/shop/p/bosch-mfw66020-belyi-serebristyi-3200112/?c=710000000;3200112;00000054491;Bosch MFW66020 белый, серебристый;Bosch;Компания Эврика ТОО
https://kaspi.kz/shop/p/bosch-gks-140-102411704/?c=710000000;102411704;00000059339;Bosch GKS 140;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-06033d1200-2609256f33-104227033/?c=710000000;104227033;00000064405;Bosch 06033D1200+2609256F33;Bosch;поставщик для промо товаров
https://kaspi.kz/shop/p/bosch-kolesnaja-rotak-32-0600885b00-pec50-3x1-5-ag-104402579/?c=710000000;104402579;00000064843;Bosch колесная Rotak 32/0600885B00/PEC50-3X1.5-AG;Bosch;поставщик для промо товаров
https://kaspi.kz/shop/p/bosch-0600833100-104284532/?c=710000000;104284532;00000071139;Bosch 0600833100;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-shlifoval-nyi-abrazivnyi-disk-2608607825-125x125-mm-50-sht-102518009/?c=710000000;102518009;УТ-00000167;Bosch шлифовальный абразивный диск 2608607825 125x125 мм 50 шт;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-almaznyi-2608900536-230x22-2-mm-103326317/?c=710000000;103326317;УТ-00000177;Bosch алмазный 2608900536 230x22.2 мм;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-shurupovert-06019k7020-110086911/?c=710000000;110086911;УТ-00002430;Bosch шуруповерт 06019K7020;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-gts-635-216-0601b42000-100138255/?c=710000000;100138255;00000032723;Bosch GTS 635-216 0601B42000;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-lineinyi-quigo-green-tripod-0603663c01-43900074/?c=710000000;43900074;00000032618;Bosch линейный Quigo Green + Tripod 0603663C01;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-drel--shurupovert-gsb-120-li-06019g8100-100056360/?c=710000000;100056360;00000032414;Bosch дрель-шуруповерт GSB 120-LI 06019G8100;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/shlifoval-nyi-krug-bosch-2608619209-124-mm-1-sht-103501925/?c=710000000;103501925;00000033181;Шлифовальный круг Bosch 2608619209 124 мм 1 шт;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-gst-700-30100002/?c=710000000;30100002;00000032965;BOSCH GST 700;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-ugol-naja-schetka-komplekt-1607014171-2-sht-dlja-ushm-108406693/?c=710000000;108406693;00000072925;Bosch угольная щетка комплект 1607014171 2 шт, для УШМ;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-0615990n05-2-v-1-108640489/?c=710000000;108640489;УТ-00002240;Bosch 0615990N05 2 в 1;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-ppc6a6b20-chernyi-4501870/?c=710000000;4501870;00000058037;Bosch PPC6A6B20 черный;Bosch;Компания Эврика ТОО
https://kaspi.kz/shop/p/shlifmashina-uglovaja-bosch-pws-750-125-12500022/?c=710000000;12500022;УТ-00000158;Шлифмашина угловая Bosch PWS 750-125;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-2607000157-103948221/?c=710000000;103948221;УТ-00000162;Bosch 2607000157;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-shtativ-1650-mm-0601091b00-106547517/?c=710000000;106547517;УТ-00000154;BOSCH штатив 1650 мм 0601091B00;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-drel--shurupovert-gsr-18v-60-fc-2x5ah-gfa18e-m-w-h-lboxx-100776591/?c=710000000;100776591;УТ-00001394;Bosch дрель-шуруповерт GSR 18V-60 FC+2x5Ah+GFA18E/M/W/H Lboxx;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/shlifmashina-uglovaja-bosch-gws-2200-101248734/?c=710000000;101248734;00000059426;Шлифмашина угловая Bosch GWS 2200;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-shlifoval-naja-schetka-2609256508-100-mm-1-sht-112617185/?c=710000000;112617185;УТ-00000183;Bosch шлифовальная щетка 2609256508 100 мм, 1 шт;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-f016800509-450-ml-101835782/?c=710000000;101835782;УТ-00000199;Bosch F016800509 450 мл;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-nasadka-f016800356-1-sht-106094086/?c=710000000;106094086;УТ-00000195;Bosch насадка F016800356 1 шт;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-kolesnaja-06008a6201-105506330/?c=710000000;105506330;УТ-00001614;Bosch колесная 06008A6201;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-gaikovert-06019g5124-110525595/?c=710000000;110525595;УТ-00002267;Bosch гайковерт 06019G5124;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-bwd420hyg-goluboi-3701439/?c=710000000;3701439;00000056832;Bosch BWD420HYG голубой;Bosch;Компания Эврика ТОО
https://kaspi.kz/shop/p/bosch-2608602479-125x22-23-sm-100879122/?c=710000000;100879122;УТ-00000165;Bosch 2608602479 125x22.23 см;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/shlifmashina-uglovaja-bosch-gws-12-125-s-06013a6020-110478364/?c=710000000;110478364;УТ-00002270;Шлифмашина угловая Bosch GWS 12-125 S 06013A6020;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-shtativ-295-mm-bt-300-hd-101576445/?c=710000000;101576445;УТ-00000153;Bosch штатив 295 мм BT 300 HD;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/shlifmashina-ekstsentrikovaja-bosch-gex-185-06013a5021-110525615/?c=710000000;110525615;УТ-00002258;Шлифмашина эксцентриковая Bosch GEX 185 06013A5021;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-drel--shurupovert-06019j5102-108406510/?c=710000000;108406510;УТ-00002427;Bosch дрель-шуруповерт 06019J5102;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-kolesnaja-arm-34-06008a6101-pec50-3x1-5-ag-104402600/?c=710000000;104402600;00000064845;Bosch колесная Arm 34/06008A6101/PEC50-3X1.5-AG;Bosch;Поставщик дублей без сроков
https://kaspi.kz/shop/p/bosch-gks-18v-68-gc-06016b5101-101184417/?c=710000000;101184417;00000059353;Bosch GKS 18V-68 GC 06016B5101;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-elektricheskaja-gts-254-0601b45000-103893662/?c=710000000;103893662;00000059420;Bosch электрическая GTS 254 0601B45000;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-gws180-gsb18v-50-0615990m8s-2-v-1-105687087/?c=710000000;105687087;00000071615;Bosch GWS180+GSB18V-50 0615990M8S 2 в 1;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-go-2-0-new-06019h2103-104846282/?c=710000000;104846282;00000073882;Bosch Go 2.0 NEW 06019H2103;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-universalhedgecut-0600849k01-112643856/?c=710000000;112643856;УТ-00002421;Bosch UniversalHedgeCut 0600849K01;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/shlifmashina-uglovaja-robert-bosch-bosch-gws-180-li-06019h9020-101184080/?c=710000000;101184080;00000059331;Шлифмашина угловая Robert BOSCH Bosch GWS 180-LI 06019H9020;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-professional-gbh-187-li-0611923120-2-4-dzh-sds-plus-110593027/?c=710000000;110593027;УТ-00002264;Bosch Professional GBH 187-LI 0611923120 2.4 Дж, SDS-Plus;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-advancedshare-0600857001-112643846/?c=710000000;112643846;УТ-00002422;Bosch AdvancedShare 0600857001;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/shlifmashina-uglovaja-bosch-gex-34-125-bar-0601372300-101185016/?c=710000000;101185016;00000059369;Шлифмашина угловая Bosch GEX 34-125 Bar 0601372300;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-advancedshear-18b-10-109423105/?c=710000000;109423105;УТ-00000148;Bosch AdvancedShear 18B-10;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/nabor-stroitel-nyi-40-v-1-bosch-2607017655-15-25-pcs-mini-x-line-sets-handle-107573228/?c=710000000;107573228;00000073467;Набор строительный 40 в 1 Bosch 2607017655 15+25 pcs Mini X-Line Sets + handle;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-2608900537-355-101583630/?c=710000000;101583630;УТ-00000178;Bosch 2608900537 355;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-drel--shurupovert-universaldrill-18-06039d4002-12301536/?c=710000000;12301536;УТ-00000159;Bosch дрель-шуруповерт UniversalDrill 18 06039D4002;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-drel-gsb-570-103768206/?c=710000000;103768206;00000061142;Bosch дрель GSB 570;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/nabor-stroitel-nyi-40-v-1-bosch-2607019600-40-piece-x-line-titanium-set-107573192/?c=710000000;107573192;00000073466;Набор строительный 40 в 1 Bosch 2607019600 40-piece X-Line Titanium set;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-shlifoval-naja-schetka-2609256529-75-mm-1-sht-112616946/?c=710000000;112616946;УТ-00000186;Bosch шлифовальная щетка 2609256529 75 мм, 1 шт;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/shlifoval-nyi-krug-bosch-2608607828-125-mm-50-sht-102485700/?c=710000000;102485700;УТ-00000169;Шлифовальный круг Bosch 2608607828 125 мм 50 шт;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-0600849h02-112638922/?c=710000000;112638922;УТ-00002419;Bosch 0600849H02;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-2608602570-300x20-25-40x2-8x12-100178665/?c=710000000;100178665;УТ-00000166;Bosch 2608602570 300x20/25.40x2.8x12;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/robert-bosch-shtativ-2950-mm-0601091a00-104716610/?c=710000000;104716610;УТ-00001261;Robert BOSCH штатив 2950 мм 0601091A00;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-gaikovert-gds-18v-1050-06019j8502-101437641/?c=710000000;101437641;00000059351;Bosch гайковерт GDS 18V-1050 06019J8502;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-expert-for-metal-x-lock-2608619257-125x2-5x22-23-100246209/?c=710000000;100246209;УТ-00000171;BOSCH Expert for Metal X-lock 2608619257 125x2.5x22.23;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-msm2650b-3100958/?c=710000000;3100958;00000071761;Bosch MSM2650B;Bosch;Компания Эврика ТОО
https://kaspi.kz/shop/p/bosch-t344-2-sht-107644781/?c=710000000;107644781;УТ-00000190;Bosch T344 2 шт;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-akkumuljatornaja-06016c1223-110525649/?c=710000000;110525649;УТ-00002259;Bosch аккумуляторная 06016C1223;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-drel--shurupovert-gsr-12v-35-fc-06019h3000-105121784/?c=710000000;105121784;00000071952;Bosch дрель-шуруповерт GSR 12V-35 FC 06019H3000;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-0611923022-2-4-dzh-sds-plus-110525643/?c=710000000;110525643;УТ-00002262;Bosch 0611923022 2.4 Дж, SDS-Plus;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-bwd41740-fioletovyi-3701378/?c=710000000;3701378;00000057185;Bosch BWD41740 фиолетовый;Bosch;Компания Эврика ТОО
https://kaspi.kz/shop/p/bosch-gbh-18v-26-0615990m3n-2-6-dzh-sds-plus-102231870/?c=710000000;102231870;00000057538;Bosch GBH 18V-26 0615990M3N 2.6 Дж, SDS-Plus;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-nozh-f016800616-1-sht-109952566/?c=710000000;109952566;УТ-00000204;Bosch нож F016800616 1 шт;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/shlifmashina-uglovaja-bosch-gws-12v-76-0615990m3e-102231876/?c=710000000;102231876;00000057533;Шлифмашина угловая Bosch GWS 12V-76 0615990M3E;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-drel--shurupovert-gsb-18v-50-06019h5102-100609805/?c=710000000;100609805;00000071957;Bosch дрель-шуруповерт GSB 18V-50 06019H5102;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/lobzik-bosch-gst-185-li-4-0-111615835/?c=710000000;111615835;УТ-00002260;Лобзик BOSCH GST 185-Li 4.0;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-kolesnaja-arm-37-06008a6201-104794050/?c=710000000;104794050;УТ-00001615;Bosch колесная ARM 37 06008A6201;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-drel--shurupovert-gsr-18v-50-06019h5006-106357389/?c=710000000;106357389;00000071967;Bosch дрель-шуруповерт GSR 18V-50 06019H5006;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/frezer-vertikal-nyi-bosch-gof-130-06016b7000-101401062/?c=710000000;101401062;00000064620;Фрезер вертикальный Bosch GOF 130 06016B7000;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-06008c1h00-104747660/?c=710000000;104747660;00000069729;Bosch 06008C1H00;Bosch;Поставщик дублей без сроков
https://kaspi.kz/shop/p/bosch-drel--shurupovert-06019k3101-106499271/?c=710000000;106499271;00000073889;Bosch дрель-шуруповерт 06019K3101;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-gsa-12v-14-102288449/?c=710000000;102288449;00000057647;Bosch GSA 12V-14;Bosch;поставщик для промо товаров
https://kaspi.kz/shop/p/bosch-ms61b6170-chernyi-101566808/?c=710000000;101566808;00000073534;Bosch MS61B6170 черный;Bosch;Компания Эврика ТОО
https://kaspi.kz/shop/p/bosch-drel-gsb-1600-re-104382307/?c=710000000;104382307;УТ-00002272;Bosch дрель GSB 1600 RE;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/moika-elektricheskaja-bosch-06008a7c00-135-bar-104084749/?c=710000000;104084749;00000075265;Мойка электрическая Bosch 06008A7C00, 135 бар;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-dwp94cc50t-serebristyi-2401514/?c=710000000;2401514;00000054403;Bosch DWP94CC50T серебристый;Bosch;Компания Эврика ТОО
https://kaspi.kz/shop/p/bosch-gbh-180-li-0615990l2r-1-7-dzh-sds-plus-100070623/?c=710000000;100070623;00000071614;Bosch GBH 180-Li 0615990L2R 1.7 Дж, SDS-Plus;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-0615990m8s-2-v-1-105666689/?c=710000000;105666689;00000073884;Bosch 0615990M8S 2 в 1;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-easy-grass-cut-06008c1h00-f016800569-104421019/?c=710000000;104421019;00000064858;Bosch Easy Grass Cut 06008C1H00/F016800569;Bosch;Поставщик дублей без сроков
https://kaspi.kz/shop/p/robert-bosch-2608644398-184x20-mm-104876537/?c=710000000;104876537;УТ-00000173;Robert BOSCH 2608644398 184x20 мм;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-kolesnaja-arm-37-06008a6201-aerator-nozhnoi-dlja-gazona-palisad-64498-104799575/?c=710000000;104799575;00000069936;Bosch колесная ARM 37 06008A6201 + аэратор ножной для газона Palisad 64498;Bosch;поставщик для промо товаров
https://kaspi.kz/shop/p/bosch-drel--shurupovert-easydrill-18v-40-06039d8002-106302040/?c=710000000;106302040;УТ-00000105;Bosch дрель-шуруповерт Easydrill 18V-40 06039D8002;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-gaikovert-gds-18v-1050-h-06019j8522-101437707/?c=710000000;101437707;00000059350;Bosch гайковерт GDS 18V-1050 H 06019J8522;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-gbh-220-06112a6020-2-dzh-sds-plus-101306595/?c=710000000;101306595;00000059330;Bosch GBH 220 (06112A6020) 2 Дж, SDS-Plus;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-kolesnaja-arm-34-06008a6101-aerator-nozhnoi-dlja-gazona-palisad-64498-104799563/?c=710000000;104799563;00000069935;Bosch колесная ARM 34 06008A6101 + аэратор ножной для газона Palisad 64498;Bosch;Поставщик дублей без сроков
https://kaspi.kz/shop/p/bosch-katushka-s-leskoi-f016800385-1-sht-105908372/?c=710000000;105908372;00000071965;Bosch катушка с леской F016800385 1 шт;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-2609256706-2-sht-109925061/?c=710000000;109925061;УТ-00000189;Bosch 2609256706 2 шт;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-dwp64cc50t-100016344/?c=710000000;100016344;00000054402;Bosch DWP64CC50T;Bosch;Компания Эврика ТОО
https://kaspi.kz/shop/p/bosch-elektricheskaja-universal-chain-35-06008b8303-104767654/?c=710000000;104767654;00000071951;Bosch электрическая Universal Chain 35 06008B8303;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-easyhedgecut-45-103416869/?c=710000000;103416869;00000061170;Bosch EasyHedgeCut 45;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-almaznyi-2608900535-180x22-23-mm-102518856/?c=710000000;102518856;УТ-00000176;Bosch алмазный 2608900535 180x22.23 мм;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-shurupovert-gsr-12v-35-hx-06019j9101-101568078/?c=710000000;101568078;00000059343;Bosch шуруповерт GSR 12V-35 HX 06019J9101;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-gaikovert-gds-18v--400-06019k0020-103642301/?c=710000000;103642301;00000059422;Bosch гайковерт GDS 18V- 400 06019K0020;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-dwk065g60t-chernyi-2401365/?c=710000000;2401365;00000054401;Bosch DWK065G60T черный;Bosch;Компания Эврика ТОО
